id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol
10162,option,-100,152.25,137.75,-1450.0,2021-11-15 06:20:01.291592+00:00,2021-11-15 07:10:02.839801+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
10163,option,-250,58.45,53.25,-1300.0000000000007,2021-11-15 06:20:02.547330+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10164,option,-250,58.45,53.25,-1300.0000000000007,2021-11-15 06:20:03.217149+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10165,option,-1200,13.25,12.1,-1380.0000000000005,2021-11-15 06:20:03.948262+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10166,option,-1200,18.6,17.4,-1440.0000000000034,2021-11-15 06:20:02.989203+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10168,option,-25,453.5,431.8,-542.4999999999998,2021-11-15 06:20:05.637014+00:00,2021-11-15 07:15:02.516768+00:00,39000,pe,1,BankNifty Pyramiding_1,BANKNIFTY
10170,option,-25,453.5,424.85,-716.2499999999994,2021-11-15 06:20:06.625911+00:00,2021-11-15 07:10:01.149971+00:00,39000,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10171,option,-1200,13.6,12.1,-1800.0,2021-11-15 06:25:01.317108+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10172,option,-1200,19.0,17.4,-1920.0000000000018,2021-11-15 06:25:01.522056+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10173,option,-100,154.4,145.0,-940.0000000000006,2021-11-15 06:25:02.869770+00:00,2021-11-15 06:30:01.762225+00:00,18200,pe,2,Bank50 Pyramiding_1,NIFTY
10174,option,-100,154.5,137.75,-1675.0,2021-11-15 06:25:03.215995+00:00,2021-11-15 07:10:02.839801+00:00,18200,pe,4,Nifty50 Pyramiding_10,NIFTY
10177,option,-250,57.95,53.25,-1175.0000000000007,2021-11-15 06:25:06.970961+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10178,option,-250,57.95,53.25,-1175.0000000000007,2021-11-15 06:25:07.000022+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10179,option,100,152.4,146.55,-584.9999999999994,2021-11-15 06:30:01.762225+00:00,2021-11-15 07:50:01.132737+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10180,option,-250,58.15,53.25,-1224.9999999999995,2021-11-15 06:30:07.289480+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10181,option,-250,58.15,53.25,-1224.9999999999995,2021-11-15 06:30:07.285711+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10182,option,-1200,12.9,12.1,-960.0000000000009,2021-11-15 06:30:14.264466+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10183,option,-1200,18.2,17.4,-960.0000000000009,2021-11-15 06:30:14.320912+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10184,option,-250,57.0,53.25,-937.5,2021-11-15 06:35:13.719188+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10185,option,-250,57.0,53.25,-937.5,2021-11-15 06:35:13.797939+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10186,option,-250,60.0,53.25,-1687.5,2021-11-15 06:41:09.985060+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10187,option,-250,60.0,53.25,-1687.5,2021-11-15 06:41:10.026353+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10188,option,100,183.0,181.15,-184.99999999999943,2021-11-15 06:45:01.517243+00:00,2021-11-15 07:50:01.132737+00:00,18000,ce,2,Bank50 Pyramiding_1,NIFTY
10189,option,-250,59.8,53.25,-1637.4999999999993,2021-11-15 06:45:14.553066+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10190,option,-250,59.8,53.25,-1637.4999999999993,2021-11-15 06:45:14.577366+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10191,option,-250,57.6,53.25,-1087.5000000000005,2021-11-15 06:50:01.227942+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10192,option,-100,181.0,168.0,-1300.0,2021-11-15 06:50:01.249652+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10193,option,-250,57.6,53.25,-1087.5000000000005,2021-11-15 06:50:02.359088+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10196,option,-100,180.4,168.0,-1240.0000000000005,2021-11-15 06:55:02.639884+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10197,option,-250,56.3,53.25,-762.4999999999993,2021-11-15 06:55:07.823898+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10198,option,-250,56.3,53.25,-762.4999999999993,2021-11-15 06:55:07.850565+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10199,option,-100,182.0,168.0,-1400.0,2021-11-15 07:00:01.572249+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10200,option,-250,56.35,53.25,-775.0000000000003,2021-11-15 07:00:14.490024+00:00,2021-11-15 07:10:14.603520+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10201,option,-250,56.35,53.25,-775.0000000000003,2021-11-15 07:00:14.480216+00:00,2021-11-15 07:10:14.626281+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10202,option,-100,170.95,168.0,-294.99999999999886,2021-11-15 07:05:01.677885+00:00,2021-11-15 07:10:02.839801+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10203,option,-1200,18.75,17.4,-1620.0000000000018,2021-11-15 07:05:07.292646+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10204,option,-1200,13.6,12.1,-1800.0,2021-11-15 07:05:07.310275+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10205,option,25,477.6,459.1,-462.5,2021-11-15 07:10:01.149971+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10206,option,100,156.3,146.55,-975.0,2021-11-15 07:10:02.839801+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10207,option,100,156.3,146.55,-975.0,2021-11-15 07:10:02.434805+00:00,2021-11-15 07:50:01.132737+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10208,option,-1200,12.9,12.1,-960.0000000000009,2021-11-15 07:10:05.030289+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10209,option,-1200,18.0,17.4,-720.0000000000017,2021-11-15 07:10:05.029345+00:00,2021-11-15 08:40:27.729481+00:00,740,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10210,option,250,62.0,56.25,-1437.5,2021-11-15 07:10:14.603520+00:00,2021-11-15 07:50:58.816070+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10211,option,250,27.3,24.25,-762.5000000000002,2021-11-15 07:10:14.626281+00:00,2021-11-15 07:50:58.812467+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10214,option,100,151.55,146.55,-500.0,2021-11-15 07:15:01.177508+00:00,2021-11-15 07:50:01.132737+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10215,option,100,151.55,146.55,-500.0,2021-11-15 07:15:01.144583+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10216,option,25,473.0,439.0,-850.0,2021-11-15 07:15:02.516768+00:00,2021-11-15 07:50:02.494165+00:00,38500,ce,1,BankNifty Pyramiding_1,BANKNIFTY
10217,option,25,473.0,459.1,-347.49999999999943,2021-11-15 07:15:02.520621+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10220,option,250,60.7,56.25,-1112.5000000000007,2021-11-15 07:15:10.806003+00:00,2021-11-15 07:50:58.816070+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10221,option,250,26.2,24.25,-487.49999999999983,2021-11-15 07:15:10.859691+00:00,2021-11-15 07:50:58.812467+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10222,option,100,160.25,146.55,-1369.9999999999989,2021-11-15 07:20:01.364821+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10223,option,25,502.0,459.1,-1072.4999999999995,2021-11-15 07:20:01.256321+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10224,option,250,60.1,56.25,-962.5000000000003,2021-11-15 07:20:07.660727+00:00,2021-11-15 07:50:58.816070+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10225,option,250,25.9,24.25,-412.49999999999966,2021-11-15 07:20:07.639161+00:00,2021-11-15 07:50:58.812467+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10228,option,100,155.1,146.55,-854.9999999999983,2021-11-15 07:25:00.773729+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10229,option,25,499.0,459.1,-997.4999999999994,2021-11-15 07:25:01.221234+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10232,option,25,499.6,459.1,-1012.5,2021-11-15 07:30:01.537297+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10233,option,100,157.1,146.55,-1054.9999999999982,2021-11-15 07:30:02.546668+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10236,option,25,483.9,459.1,-619.9999999999989,2021-11-15 07:35:01.095770+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10237,option,100,155.15,146.55,-859.9999999999994,2021-11-15 07:35:01.793453+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10240,option,100,156.65,146.55,-1009.9999999999994,2021-11-15 07:40:01.001739+00:00,2021-11-15 07:50:00.987525+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10241,option,25,488.6,459.1,-737.5,2021-11-15 07:40:03.501320+00:00,2021-11-15 08:05:03.985824+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10242,option,100,162.75,181.15,1840.0000000000005,2021-11-15 07:45:00.825993+00:00,2021-11-15 07:50:00.987525+00:00,18000,ce,4,Nifty50 Pyramiding_10,NIFTY
10243,option,25,477.9,528.0,1252.5000000000005,2021-11-15 07:45:01.925832+00:00,2021-11-15 08:05:03.985824+00:00,38400,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10244,option,-100,177.45,187.3,985.0000000000023,2021-11-15 07:50:01.132737+00:00,2021-11-15 07:55:01.450324+00:00,18250,pe,2,Bank50 Pyramiding_1,NIFTY
10245,option,-100,177.45,152.1,-2534.9999999999995,2021-11-15 07:50:00.987525+00:00,2021-11-15 08:40:01.782053+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10246,option,-25,455.0,440.0,-375.0,2021-11-15 07:50:02.494165+00:00,2021-11-15 08:10:01.342746+00:00,39000,pe,1,BankNifty Pyramiding_1,BANKNIFTY
10247,option,-250,56.7,54.1,-650.0000000000003,2021-11-15 07:50:58.816070+00:00,2021-11-15 08:25:02.538650+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10248,option,-250,56.7,54.1,-650.0000000000003,2021-11-15 07:50:58.812467+00:00,2021-11-15 08:25:02.197321+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10249,option,100,172.5,187.0,1450.0,2021-11-15 07:55:01.450324+00:00,2021-11-15 09:20:01.181167+00:00,18000,ce,2,Bank50 Pyramiding_1,NIFTY
10250,option,-250,57.0,54.1,-724.9999999999997,2021-11-15 07:55:42.028933+00:00,2021-11-15 08:25:02.538650+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10251,option,-250,57.0,54.1,-724.9999999999997,2021-11-15 07:55:42.039492+00:00,2021-11-15 08:25:02.197321+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10252,option,100,180.0,187.0,700.0,2021-11-15 07:58:36.514186+00:00,2021-11-15 09:20:01.181167+00:00,18000,ce,2,Bank50 Pyramiding_1,NIFTY
10253,option,-250,57.25,54.1,-787.4999999999997,2021-11-15 07:59:33.356183+00:00,2021-11-15 08:25:02.538650+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10254,option,-250,57.25,54.1,-787.4999999999997,2021-11-15 07:59:33.373018+00:00,2021-11-15 08:25:02.197321+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10255,option,-1200,13.55,12.1,-1740.0000000000014,2021-11-15 08:00:01.733159+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10256,option,-1200,4.3,3.8,-600.0,2021-11-15 08:00:04.613995+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10257,option,-250,57.25,54.1,-787.4999999999997,2021-11-15 08:00:35.055245+00:00,2021-11-15 08:25:02.538650+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10258,option,-250,57.25,54.1,-787.4999999999997,2021-11-15 08:00:35.024546+00:00,2021-11-15 08:25:02.197321+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10259,option,-25,489.25,464.1,-628.7499999999994,2021-11-15 08:05:03.985824+00:00,2021-11-15 08:40:03.069585+00:00,39100,pe,3,BankNifty Pyramiding_10,BANKNIFTY
10260,option,-1200,13.05,12.1,-1140.0000000000014,2021-11-15 08:05:09.652783+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10261,option,-1200,4.15,3.8,-420.0000000000006,2021-11-15 08:05:09.608362+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10262,option,-250,53.75,54.1,87.50000000000036,2021-11-15 08:05:15.471897+00:00,2021-11-15 08:25:02.538650+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10263,option,-250,53.75,54.1,87.50000000000036,2021-11-15 08:05:15.479121+00:00,2021-11-15 08:25:02.197321+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10264,option,25,517.1,407.95,-2728.750000000001,2021-11-15 08:10:01.342746+00:00,2021-11-16 03:55:02.828396+00:00,38400,ce,1,BankNifty Pyramiding_1,BANKNIFTY
10265,option,100,150.7,151.4,70.0000000000017,2021-11-15 08:10:03.886379+00:00,2021-11-15 09:20:01.181167+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10266,option,-1200,13.2,12.1,-1319.9999999999995,2021-11-15 08:10:16.116998+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10267,option,-1200,4.2,3.8,-480.00000000000045,2021-11-15 08:10:16.087252+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10268,option,-1200,13.35,12.1,-1500.0,2021-11-15 08:15:20.527710+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10269,option,-1200,4.15,3.8,-420.0000000000006,2021-11-15 08:15:20.504140+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10270,option,-1200,13.2,12.1,-1319.9999999999995,2021-11-15 08:20:09.025872+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10271,option,-1200,4.2,3.8,-480.00000000000045,2021-11-15 08:20:09.016584+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10272,option,-100,169.7,152.1,-1759.9999999999995,2021-11-15 08:25:00.843441+00:00,2021-11-15 08:40:01.782053+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10273,option,250,57.35,56.85,-125.0,2021-11-15 08:25:02.538650+00:00,2021-11-15 08:30:32.906261+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10274,option,250,23.45,23.55,25.000000000000355,2021-11-15 08:25:02.197321+00:00,2021-11-15 08:30:32.936956+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10275,option,-1200,13.0,12.1,-1080.0000000000005,2021-11-15 08:25:05.611361+00:00,2021-11-15 08:40:27.733092+00:00,730,pe,16,AxisBank Pyramiding_10_atm,AXISBANK
10276,option,-1200,4.2,3.8,-480.00000000000045,2021-11-15 08:25:05.786517+00:00,2021-11-15 08:40:27.729481+00:00,700,pe,6,AxisBank Pyramiding_10_vol,AXISBANK
10279,option,-100,172.0,152.1,-1990.0000000000005,2021-11-15 08:30:02.302036+00:00,2021-11-15 08:40:01.782053+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10282,option,-250,55.0,49.35,-1412.4999999999995,2021-11-15 08:30:32.906261+00:00,2021-11-15 08:40:05.935224+00:00,3600,pe,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10283,option,-250,55.0,49.35,-1412.4999999999995,2021-11-15 08:30:32.936956+00:00,2021-11-15 08:40:05.923340+00:00,3600,pe,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10284,option,-100,163.9,152.1,-1180.0000000000011,2021-11-15 08:35:01.019668+00:00,2021-11-15 08:40:01.782053+00:00,18250,pe,4,Nifty50 Pyramiding_10,NIFTY
10287,option,100,165.65,151.4,-1425.0,2021-11-15 08:40:01.675305+00:00,2021-11-15 09:20:01.181167+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10288,option,100,165.65,153.65,-1200.0,2021-11-15 08:40:01.782053+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10289,option,25,483.0,346.35,-3416.2499999999995,2021-11-15 08:40:03.069585+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10290,option,250,62.6,66.8,1049.9999999999989,2021-11-15 08:40:05.935224+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10291,option,250,26.5,26.6,25.000000000000355,2021-11-15 08:40:05.923340+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10292,option,1200,16.8,15.75,-1260.000000000001,2021-11-15 08:40:27.733092+00:00,2021-11-16 03:54:56.064672+00:00,730,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10293,option,1200,12.0,10.75,-1500.0,2021-11-15 08:40:27.729481+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10294,option,100,166.5,153.65,-1284.9999999999995,2021-11-15 08:45:01.335467+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10295,option,100,165.55,151.4,-1415.0000000000005,2021-11-15 08:45:01.513061+00:00,2021-11-15 09:20:01.181167+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10296,option,1200,16.8,15.75,-1260.000000000001,2021-11-15 08:45:02.232639+00:00,2021-11-16 03:54:56.064672+00:00,730,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10297,option,25,472.75,348.8,-3098.7499999999995,2021-11-15 08:45:02.828522+00:00,2021-11-16 03:55:02.828396+00:00,38500,ce,1,BankNifty Pyramiding_1,BANKNIFTY
10298,option,25,472.75,346.35,-3159.9999999999995,2021-11-15 08:45:03.524967+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10299,option,1200,12.1,10.75,-1619.9999999999995,2021-11-15 08:45:04.921769+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10300,option,250,61.4,66.8,1349.9999999999995,2021-11-15 08:45:21.042569+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10301,option,250,25.95,26.6,162.50000000000054,2021-11-15 08:45:20.991729+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10304,option,100,165.75,153.65,-1209.9999999999995,2021-11-15 08:50:01.965064+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10305,option,1200,12.2,10.75,-1739.999999999999,2021-11-15 08:50:05.414330+00:00,2021-11-16 03:54:56.064672+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10306,option,25,484.0,346.35,-3441.2499999999995,2021-11-15 08:50:05.244672+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10307,option,1200,12.3,10.75,-1860.000000000001,2021-11-15 08:50:06.307692+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10308,option,250,61.3,66.8,1375.0,2021-11-15 08:50:11.625818+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10309,option,250,26.35,26.6,62.5,2021-11-15 08:50:11.698197+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10314,option,100,167.65,153.65,-1400.0,2021-11-15 08:55:02.782054+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10315,option,25,495.8,346.35,-3736.2499999999995,2021-11-15 08:55:03.589069+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10316,option,1200,12.6,10.75,-2219.9999999999995,2021-11-15 08:55:04.834769+00:00,2021-11-16 03:54:56.064672+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10317,option,1200,12.65,10.75,-2280.0000000000005,2021-11-15 08:55:05.388223+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10318,option,250,62.0,66.8,1199.9999999999993,2021-11-15 08:55:34.109563+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10319,option,250,25.0,26.6,400.00000000000034,2021-11-15 08:55:34.156737+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10320,option,250,63.0,66.8,949.9999999999993,2021-11-15 09:00:02.580932+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10321,option,100,166.9,151.4,-1550.0,2021-11-15 09:00:02.794805+00:00,2021-11-15 09:20:01.181167+00:00,18050,ce,2,Bank50 Pyramiding_1,NIFTY
10322,option,100,166.9,153.65,-1325.0,2021-11-15 09:00:04.108539+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10323,option,25,489.8,346.35,-3586.2499999999995,2021-11-15 09:00:03.666468+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10324,option,250,26.05,26.6,137.50000000000017,2021-11-15 09:00:04.855439+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10327,option,1200,12.5,10.75,-2100.0,2021-11-15 09:00:13.912376+00:00,2021-11-16 03:54:56.064672+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10328,option,1200,12.5,10.75,-2100.0,2021-11-15 09:00:13.871507+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10329,option,250,65.75,66.8,262.4999999999993,2021-11-15 09:05:01.113712+00:00,2021-11-16 05:15:04.663893+00:00,3600,ce,12,Baj-Auto Pyramiding[10]_atm,BAJAJ-AUTO
10330,option,250,27.75,26.6,-287.49999999999966,2021-11-15 09:05:01.035523+00:00,2021-11-16 05:15:07.611857+00:00,3700,ce,13,Baj-Auto Pyramiding[10]_vol,BAJAJ-AUTO
10331,option,100,162.05,153.65,-840.0000000000006,2021-11-15 09:05:02.261871+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
10332,option,25,469.6,346.35,-3081.25,2021-11-15 09:05:02.491619+00:00,2021-11-16 03:55:02.930085+00:00,38500,ce,3,BankNifty Pyramiding_10,BANKNIFTY
10333,option,1200,12.3,10.75,-1860.000000000001,2021-11-15 09:05:07.347253+00:00,2021-11-16 03:54:56.064672+00:00,740,ce,16,AxisBank Pyramiding_10_atm,AXISBANK
10334,option,1200,12.3,10.75,-1860.000000000001,2021-11-15 09:05:07.374076+00:00,2021-11-16 03:54:55.789061+00:00,740,ce,6,AxisBank Pyramiding_10_vol,AXISBANK
10337,option,100,164.3,153.65,-1065.0000000000005,2021-11-15 09:10:01.347433+00:00,2021-11-16 03:45:11.776093+00:00,18050,ce,4,Nifty50 Pyramiding_10,NIFTY
